dataset,object_id,object_category,part_id,part_category
real,20211203T105108-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T105134-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,TrashCan,1,lid
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,7,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,8,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,9,door
real,20211203T105425-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,10,door
real,20211203T105547-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,TrashCan,1,lid
real,20211203T105907-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,TrashCan,1,lid
real,20211203T110321-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T110321-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T110321-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T110321-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,drawer
real,20211203T110321-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,drawer
real,20211203T110321-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,6,drawer
real,20211203T110652-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T110652-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T110652-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T110652-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T110652-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,door
real,20211203T110652-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,door
real,20211203T111355-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T111847-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T111847-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T111847-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T112749-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T112749-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T112749-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T112749-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T112749-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,door
real,20211203T112801-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T112801-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T112801-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T112801-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,drawer
real,20211203T112801-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,drawer
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,drawer
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,drawer
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,7,drawer
real,20211203T113255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,8,drawer
real,20211203T114047-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T114047-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T114047-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,6,door
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,7,door
real,20211203T114613-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,8,door
real,20211203T115043-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T115043-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T115043-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T115316-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T115316-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T115843-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T115843-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T115843-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T115843-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T115843-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T115843-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,6,door
real,20211203T115940-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T115940-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T120248-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,TrashCan,1,lid
real,20211203T120744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,1,drawer
real,20211203T120744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,2,drawer
real,20211203T120744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,3,drawer
real,20211203T120744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,4,drawer
real,20211203T120744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,5,drawer
real,20211203T120744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,Table,6,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,6,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,7,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,8,drawer
real,20211203T120748-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,9,door
real,20211203T124648-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T124648-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T124851-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T124851-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T124851-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T124851-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T125056-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,Dishwasher,1,door
real,20211203T125328-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T125328-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T125328-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T125328-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T130158-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T130158-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T130227-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T130637-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T130914-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T130914-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T131508-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T131508-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T131508-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T131617-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T131617-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T132050-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T132050-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T132256-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T132507-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T132507-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T132508-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T132508-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T132802-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T132802-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T132802-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T133214-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,Dishwasher,1,door
real,20211203T133531-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T133531-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T133531-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T133639-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T133639-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T133639-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T133639-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T133639-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T134018-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T134018-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T134219-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T134219-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T134219-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T134219-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T134219-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T134525-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T134525-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T134953-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T135039-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T135039-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T135039-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T135544-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T135544-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T135544-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T140146-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T140146-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T140146-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T140155-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T140155-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T140155-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T140631-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T140631-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T140631-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T140631-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,drawer
real,20211203T141003-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T141003-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T141003-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T141242-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T141242-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T141242-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T141502-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T141502-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T141502-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T141737-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T141737-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T142254-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T142254-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T142254-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T142255-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T142647-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T142647-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T142918-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T142918-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T142918-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T142939-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T142939-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T143303-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T143459-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T143459-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T144020-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T144020-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T144127-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T144127-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T144406-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T144406-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T144406-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T144406-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,drawer
real,20211203T145017-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T145017-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T145017-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T145017-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T145017-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,door
real,20211203T145017-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,7,door
real,20211203T145326-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T145326-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T145326-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T145424-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T145424-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T145424-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T150157-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T150157-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T150157-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T150157-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T150350-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T150351-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T150351-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T150351-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T170750-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T170750-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T170750-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T171541-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,drawer
real,20211203T171541-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,drawer
real,20211203T171541-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,drawer
real,20211203T171541-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T171541-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T171744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T171744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T171744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T171744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T171744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,door
real,20211203T171744-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,door
real,20211203T172249-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T172249-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T172249-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T172249-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
real,20211203T172337-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T172337-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T172337-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T172337-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T172337-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T172643-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T172643-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T172643-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T172643-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T172821-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T172821-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T173040-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T173040-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T173040-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T173042-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T173042-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T173042-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,3,door
real,20211203T173042-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,4,door
real,20211203T173042-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,5,door
real,20211203T173451-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T173451-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,drawer
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,drawer
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,drawer
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,drawer
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,5,drawer
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,6,drawer
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,7,door
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,8,door
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,9,door
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,10,door
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,11,door
real,20211203T173539-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,12,door
real,20211203T174147-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,1,door
real,20211203T174147-0800_DAD374BE-FC3B-4349-83A7-D619BD00E65C,StorageFurniture,2,door
real,20211203T174344-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,1,door
real,20211203T174344-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,2,door
real,20211203T174344-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,3,door
real,20211203T174344-0800_CDD0B466-AC78-4423-9D7F-56650BF4D62B,StorageFurniture,4,door
